"","date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Sweden","United.Kingdom"
"244",2020-09-21,102.689141557382,127.650261851951,26.6855656089916,71.413746864149,10.3893257099277,207.027362016188,89.7335052680113,30.8721184764723,14.9331659272273,192.992741410633,26.4203901812464,36.6633754791205,101.332725384733,68.2470678433356,34.3309407926958,5.0521675361256,25.5888660159818,155.727210234992,141.827015615154,125.950669485064,23.3377501776798,84.5900941915029,91.1279624700314,38.896077935998,61.5116093551469,26.1872097132163,72.8448668563463
"245",2020-09-22,104.100171863491,140.412669212106,25.856998796721,69.9418042973854,10.6176625387174,218.605044226183,93.7465391888263,31.0985643332679,16.2923739909919,197.802264379522,27.0479557545312,38.192570183743,104.320623578446,68.5937066701466,34.3673890456366,6.66677777962966,26.0541181253633,169.736143373286,144.866165949765,132.946321591805,24.1567572082889,85.3199063466119,90.7313508314268,40.437243288179,63.7221828163475,36.4509537217558,76.54345172526
"246",2020-09-23,106.120767261839,150.111051275809,26.3998529151052,66.5808687699418,12.2160203402447,229.375199534264,99.0340989042351,33.8159146148156,17.2528810227189,204.63527886123,27.2129777958748,39.2182495587947,109.846188731203,71.5911129961013,34.7153041873443,6.71886198103302,27.5214517011049,173.808507657674,140.61135548131,143.014505765279,25.6130623141631,86.8379156292387,93.2861478801005,43.6846988517034,66.4133157256351,37.8878778829513,81.8265013493758
"247",2020-09-24,108.01719199325,158.875385742017,28.214128521284,65.1334585792908,15.9835780152734,243.769836053259,103.202142718987,35.9294092782416,18.3946157962812,213.896184708245,27.9417247667718,38.9291944621892,112.649901419825,74.0991468606757,35.0284278148812,7.60429340489008,31.1718913285596,174.2971913718,140.61135548131,151.746051695034,27.2721440803489,87.8693834751261,94.6202052099523,47.0238904480957,68.575833242027,40.0286016333038,87.3991359145464
"248",2020-09-25,109.191169207932,169.691133155992,28.9855527947773,65.9430269910109,16.6685885016423,257.826438055175,109.850344836732,36.6842288008937,19.1920178603564,223.686839439515,28.8812663160274,38.9664918940093,114.788499784503,76.3421039753356,35.518822490812,8.64597743295722,33.6770949944599,186.514284224964,138.180035213622,160.367657682664,29.8871729594321,89.9323191669009,95.8460957292756,51.2987895797407,72.5644766611498,43.1859247902164,92.4001027981527
"249",2020-09-26,107.441491628357,177.425396439917,30.08554666624,64.7409405614872,17.2394305736164,261.911021803226,114.638428227233,38.4957956552588,20.4606120532034,227.988997279822,29.1607196999085,39.0877085474245,115.136405738565,78.0956886286152,36.1285023581854,9.89599826663778,35.7528351747773,174.948769657302,138.585255258237,171.431087647999,32.4706002810643,93.6981498872635,97.0874386501029,57.7386590870687,76.3128403562291,43.1859247902164,96.2157219955757
"250",2020-09-27,109.687851875683,180.908433742723,30.528401341764,65.3542499643054,18.3811147175645,266.756183214708,116.205750488152,39.5525429869718,21.0767863754434,234.390751402234,29.6341040958796,39.1996008428847,119.771740950045,81.664029492847,36.6420913768967,10.5210086834781,37.6138436123033,174.948769657302,127.036483986717,180.741264852091,34.7037770076127,93.6203032573852,98.7820520150498,65.0591945099287,79.1961970447516,43.1859247902164,99.7657632936893
"251",2020-09-28,111.652006061786,183.728035368803,31.5712526744494,64.937199570389,19.4086304471178,269.122424834269,117.721402784426,42.9492308389064,21.5479785042151,231.592781943138,30.6061682372248,39.9735225531509,118.318721965431,85.3343229531997,37.4472664191344,11.4585243087385,39.5106406736278,184.396654797082,121.768623406725,190.190313562023,37.1502642469565,91.7909074552452,101.764365505336,69.0405383363964,78.7636935414732,43.1859247902164,101.899389128819
"252",2020-09-29,109.902328482211,194.840582953946,33.2998144724622,64.5446815525854,20.4361461766711,271.807921275517,118.720355434242,44.7607976932715,22.7259588261444,231.637549454483,30.6639861787174,40.9619044963826,119.597787973014,85.4566660685448,38.1397832250097,12.8647977466291,42.2663647061181,186.840073367715,117.716422960578,200.408941866825,39.0489911571469,94.3501154124942,103.613502885324,69.8294682190605,79.5806446032213,50.0577457787909,107.961167169554
"253",2020-09-30,109.947481452007,196.446795644964,34.8998055582262,62.9010123530327,23.1761881221465,279.169561869706,127.917609141175,46.4214006431062,24.1939035350102,237.569244707768,31.3710514215547,41.3442031725382,122.800569256001,88.8211017405347,38.7991652554842,17.6044600743346,44.7715683720185,181.627447083698,100.899791109067,209.082624669146,41.556048048272,96.4908977341473,105.905609108428,78.5443913415129,83.425120187918,51.6901698258634,112.639539429706
"254",2020-10-01,110.997287999752,201.501127971592,32.6998178153007,62.508494335229,23.6328617797257,282.634415669778,120.614920804584,50.7238719222234,26.1874086951983,241.72665426139,31.909481001705,41.829069786199,124.212658128372,93.2662349314063,40.3979181685694,19.4794913248554,45.8094384621772,171.690878229792,101.305011153682,219.752585367931,44.5318613749227,97.3082873478694,108.001984912481,90.2132147223123,86.8370922693363,56.0107173037438,117.921088613712
"255",2020-10-02,109.642698905887,214.612712003708,37.1855071093175,64.937199570389,24.4320406804894,298.493868429454,122.027233171566,52.3089929197929,28.1084227586523,240.388105672159,32.6755687264826,42.9666414567109,128.111251319484,97.7113681222779,41.378707520431,23.2816380273005,49.7461870800205,161.428520233135,102.318061265219,231.770756935923,48.5742272655499,98.3592168512264,112.20503812159,98.3593744409835,91.6907426950158,59.0996155005994,121.897254902808
"256",2020-10-03,112.408318305861,234.603076473445,38.5569280399723,65.6486384776581,25.5737248244375,303.282690754756,118.255325752431,52.9883304901798,30.1019279188404,245.034973349826,32.6370234321542,43.2183991214963,130.945661592288,104.603363620051,43.376734477095,26.2504375072918,50.6766912987835,161.428520233135,102.318061265219,244.228688272411,52.168904425619,99.4685313269921,115.970273288083,105.955117962447,97.1210644583999,59.0996155005994,134.572972944424
"257",2020-10-04,113.458124853606,243.899905364392,38.9140689073304,67.1451134205345,26.3729037252012,311.329790230802,116.688003491512,51.5541733971407,32.1679241757626,247.971722094093,33.2549526818569,43.8244823885723,128.776365643428,103.971257524102,45.0185625982011,29.2192369872831,51.5714068937479,161.428520233135,109.206802023669,257.901745285009,54.8655706614511,102.893783041637,119.081356790903,118.559648878499,99.8602533124963,59.0996155005994,163.177363184169
"258",2020-10-05,115.569026191545,251.503227396332,40.7997726869807,68.8133149961999,25.5737248244375,326.785479539522,115.981847308021,51.0257997312842,33.5090094653437,247.726993032071,35.0677860557411,42.3978556214549,129.073108957187,110.679738348857,46.5212246626242,31.250520842014,52.6092769839066,164.360622517894,111.638122291357,271.111897278136,58.1784672675808,103.973905031198,123.114433583467,123.586783479661,105.867246413585,59.0996155005994,175.516982641348
"259",2020-10-06,118.707157592331,253.720499263281,45.4711752320237,72.3214447803199,27.8570931123337,346.147345490056,113.329455789542,51.5541733971407,36.6080038507271,249.740038792242,35.7929194052948,43.0132632464859,130.966126648409,112.7391807905,48.6517907208911,33.0213836897282,53.8618788168567,156.86747223462,113.461612492124,286.341472418701,62.1944985269987,103.623595196746,128.584583715909,126.247128432831,106.011414248011,65.5804367174201,189.949716050712
"260",2020-10-07,122.635465964538,270.446061850188,49.4282960423506,76.2220925822436,29.4554509138611,374.617363706361,109.419761798018,51.4786914448755,40.069453719781,258.196621685415,38.6802028585841,43.4608324283267,129.58473536022,120.487578095689,52.0265675954554,35.8860147669128,55.3650010163969,167.618513945404,118.729473072115,305.233783525824,67.5377951993653,105.005372877086,134.719187113027,136.136272775993,116.583722105927,67.6527355077156,201.935231642145
"261",2020-10-08,126.891133367762,304.028128275986,52.6568494832672,83.827129177189,27.7429246979389,397.96991492798,107.473526463031,51.629655349406,43.4765352662843,260.33800097811,41.671076790381,44.3279977181431,131.44705546726,124.219043113714,56.4533735889929,40.4173402890048,55.5081555115912,172.831140229421,123.186893562877,323.709480115423,75.8174032515685,110.717369344406,142.399030660552,148.557331626309,129.318547480235,70.8002836703344,218.303532792239
"262",2020-10-09,131.936977742408,331.761485446447,57.7568210691398,89.5677051875672,29.1129456706766,451.238520911191,104.097755439512,52.1580290152624,46.3943019098323,267.356054506713,44.3066112900878,45.3070553034197,133.994954954365,130.254636804072,62.1856897333191,45.9382656377606,56.1881393637642,183.582181940205,132.101734544401,345.587528598127,84.1180790087392,115.534129568125,150.418827041167,162.592944655101,137.68028187695,73.5861570440808,228.799111355343
"263",2020-10-10,137.81815205827,385.211704506797,61.7425131488553,96.2895762424545,31.9671560305469,476.168566545851,101.083674168514,51.4032094926103,48.1703337798181,285.946509718139,46.2989211906887,45.2231360818246,138.333546852086,145.873774529795,68.5724176918097,49.063317721962,59.5164813770317,208.667945932034,146.487046128224,365.122120419765,93.9040279661143,122.949021064033,160.540150026336,187.086465430836,147.099247059457,73.5861570440808,242.492127790924
"264",2020-10-11,140.459600791306,419.701630279693,62.0996540162133,104.090871846302,34.4788611472327,493.089072095251,99.6369151584348,50.1954982563669,48.8408764246086,293.943479494831,48.1454816971103,45.8198949909456,139.674008028032,153.70373391188,74.6857837532443,51.7716961949366,61.9858964191335,242.550016778141,161.480187778969,387.821825312028,101.351461672104,127.084623276317,167.967604349295,197.65445641722,159.209345151251,73.5861570440808,253.271289534646
"265",2020-10-12,145.234527347178,441.071242603674,67.3996244878064,107.353677869294,33.108840174495,521.493361377678,98.8446423672009,46.4968825953714,49.9463656498039,300.533257164895,53.2635740596577,46.1089500875511,144.493528744604,162.594000293623,79.8630924096082,55.625927098785,62.7732461427021,220.722144213822,169.787198693571,413.084866749608,109.483595789535,135.102826153782,172.077943149379,202.039438788306,165.504673921192,73.5861570440808,268.181162898701
"266",2020-10-13,149.964300933255,489.938517844543,74.6710125472158,113.167851008011,38.1322504078667,581.269131814682,97.0878635692475,44.7607976932715,52.3385718420296,309.143541847021,56.4242881945894,46.0343552239109,146.273988627159,171.667781348384,86.9058889210333,57.8655477591293,63.8469048566594,229.5184510681,182.754240121242,436.160681970191,119.338014788054,140.162857095871,180.520105171105,208.277489023325,179.921457363805,80.0376532780199,283.322104039557
"267",2020-10-14,156.443752098908,550.468293928891,82.2852558392889,126.29267222832,34.7071979760223,643.45809310973,96.3644840642079,43.4776045047629,53.5165521639589,321.679937274151,62.1229690529589,46.8082769341772,146.540034356736,185.309038709362,95.9881308583733,58.2301371689528,64.6342545802281,247.762643062157,200.58392208429,462.436328137861,132.436860351559,152.29720052815,190.090292502629,225.285349517037,204.141653547394,82.7844266745909,302.269661737181
"268",2020-10-15,164.108468721691,618.915651049944,95.3423259498983,140.006270475334,42.8131553980539,701.938064564593,96.9156303537619,40.0054347005631,54.1327264861989,346.648270601938,68.1384440490902,47.1905756103328,147.583752218924,200.479585012153,106.351031864951,61.8760312671878,70.5035888831945,268.613148198223,215.779673757342,486.542107026765,148.5852562091,164.43154396043,200.015885068746,246.623150762115,231.533542088358,85.9417498315035,320.372471653385
"269",2020-10-16,169.470383884905,680.16996872861,102.413715123587,159.583106613291,46.6948814874774,770.540291836466,94.8832784110315,38.4957956552588,54.1327264861989,366.175859050863,73.9925106252212,47.5915230023985,147.287008905165,211.327341239417,118.793140027925,65.5740095668261,74.4403375010379,287.020234763656,231.583255497316,510.555304911775,162.840192082693,181.168569384263,208.684682312532,272.896350575488,260.174885194348,87.1636241182344,333.369283878347
"270",2020-10-17,177.247982932177,746.295300981125,108.427967329896,180.558288189673,67.3593644929381,828.391143495652,97.1223102123446,35.8539273259764,54.2777086796671,389.49227121,77.8578809220945,49.5962599627268,154.500941187931,224.499616658239,132.18290276736,71.5116085268088,78.1265657522912,287.020234763656,259.74604859804,534.7305195536,181.945967025039,192.74825557866,218.409393659097,296.582594261985,292.4684801058,87.1636241182344,338.323737118572
"271",2020-10-18,188.062119198196,803.263475011477,113.085084240245,194.320951188913,64.8476593762523,858.598283535841,98.3796126853897,35.5519995169155,52.936623390086,415.357447015076,80.8222549640407,51.545050775325,160.804178473299,243.258894344486,147.303957521483,71.0428507141786,83.4232820744804,354.947271027246,275.1444102934,554.496563884972,199.332090549417,202.012004534177,229.148812704429,310.324651985599,319.283697309059,87.1636241182344,329.34510350576
"272",2020-10-19,192.250057146727,857.900894756493,123.670739548737,200.576707097658,93.6180998037445,905.143758568236,99.6713618015319,35.3255536601199,52.592290680599,427.538686852198,87.2027057158444,52.7758660253871,166.667417052058,253.739621225715,159.033668013341,71.251187519792,87.2884534447266,339.635181317947,285.680131453382,575.518238081657,213.752934599629,213.834961446943,233.655763143117,319.626685718406,336.679949329812,87.1636241182344,338.674840104099
"273",2020-10-20,199.034290858499,924.165897677792,136.527810773626,215.369729893633,95.9014680916407,975.83053202877,103.236589362084,35.3255536601199,51.7223975197896,441.067428780821,94.5130616933215,55.2747939573312,168.417179350431,270.847266854803,172.60898549502,73.6991449857498,91.6904541719515,368.467520451413,303.307203394123,597.22269718206,232.332016917788,227.934932283649,240.243636984355,327.956317502813,370.463278530334,100.047066597525,348.864328884949
"274",2020-10-21,209.521068093501,1008.40476978826,151.313442682248,241.398580949236,109.944183062202,1066.2641551954,108.386362505105,34.4197702329373,49.2939457791968,452.966633296466,104.536042759162,59.5546742586832,174.628323883253,282.164005024224,191.69792960338,80.0013333555559,98.7766016840695,415.706946150313,320.934275334864,617.202835084937,250.863696899771,243.416680800695,249.978649931922,352.963560062608,425.871782894775,104.377389069699,367.655840811227
"275",2020-10-22,223.360453335817,1104.58548407977,166.72764251742,266.446136960331,122.046034988052,1148.45349208436,113.794485471353,36.7597107531589,47.1554584255405,487.994226423597,105.918855193195,63.7319866225301,185.88410474998,293.419571635972,210.949234111204,82.7097118285305,108.976359466664,507.253695263352,330.45694638331,640.486957564282,271.475812747289,262.800491640391,259.105868420329,366.522145720487,487.239224415496,111.796609738729,373.20746921487
"276",2020-10-23,239.615522462191,1210.93596894213,180.684707613772,301.036787279276,141.112160191986,1210.81147063795,120.287677695161,37.0616385622198,46.5030385549335,520.10148556062,116.665765068142,67.927947702287,194.991054723969,296.845178865635,233.764183713376,88.5952265871098,120.142410091819,568.664948671921,339.777007409449,652.956461526257,294.895200281717,277.445388886245,268.593642943831,394.740149430659,549.519728887582,118.697755710185,383.216905182628
"277",2020-10-24,266.470251248056,1296.12634748369,189.184660256893,344.115639733225,155.611548820127,1284.45604612293,126.229723629415,38.1183858939328,45.9231097810606,547.839435590318,125.687773021891,73.7929688559917,199.554762239024,293.501133712869,256.819360437204,97.4495408256804,130.020070260226,543.579184680091,342.816157744059,675.112253020643,316.826681152821,297.130855416719,275.001238767521,415.32571520622,625.784513299002,118.697755710185,395.001361799443
